,game_id,offense_team,defense_team,play_type,pass_type,target_name,cmpt_flag,yards
7851,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right,Lamar Miller,C,3.0
7852,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep left,Kenny Stills,I,0.0
7853,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,short right,Julian Edelman,C,5.0
7854,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,short middle,Dion Lewis,I,0.0
7855,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,short left,Julian Edelman,C,10.0
7856,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,, ,I,0.0
7857,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,, ,I,0.0
7858,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short left,Jonas Gray,C,3.0
7859,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,deep left,Brandon LaFell,C,25.0
7860,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,short middle,Julian Edelman,C,20.0
7861,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,, ,I,0.0
7862,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,NE,MIA,pass,short middle,Julian Edelman,C,16.0
7863,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right,Rishard Matthews,C,7.0
7864,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right,Jordan Cameron,C,5.0
7865,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short left,Jordan Cameron,I,0.0
7866,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short left,Jonas Gray,C,15.0
7867,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep right,Kenny Stills,C,25.0
7868,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep left,Jarvis Landry,I,0.0
7869,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right, ,I,0.0
7870,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right,Rishard Matthews,C,5.0
7871,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short right,Dion Sims,C,6.0
7872,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep right,Kenny Stills,I,0.0
7873,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,, ,I,0.0
7874,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short middle,Rishard Matthews,I,0.0
7875,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep left,Jordan Cameron,I,0.0
7876,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short left,Kenny Stills,C,10.0
7877,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,deep left,Kenny Stills,I,0.0
7878,59dfd9b7-ed6e-462f-b4d0-4423c9d01f65,MIA,NE,pass,short left,Jonas Gray,C,25.0
7879,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Zach Miller,C,9.0
7880,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Eddie Royal,C,-4.0
7881,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Eddie Royal,C,1.0
7882,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short middle,Matt Forte,C,9.0
7883,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short left,Donteea Dye,I,0.0
7884,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short middle,Mike Evans,C,16.0
7885,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Matt Forte,C,8.0
7886,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Marc Mariani,C,7.0
7887,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Zach Miller,C,7.0
7888,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Josh Bellamy,C,7.0
7889,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,deep left,Zach Miller,I,0.0
7890,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Marc Mariani,C,6.0
7891,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Matt Forte,C,6.0
7892,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Luke Stocker,C,7.0
7893,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep right,Mike Evans,C,16.0
7894,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Doug Martin,I,0.0
7895,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short left,Adam Humphries,C,9.0
7896,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep middle,Mike Evans,I,0.0
7897,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Eddie Royal,C,4.0
7898,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Jeremy Langford,I,0.0
7899,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Zach Miller,C,18.0
7900,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Eddie Royal,I,0.0
7901,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Mike Evans,C,15.0
7902,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short left,Doug Martin,C,6.0
7903,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Matt Forte,I,0.0
7904,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,, ,I,0.0
7905,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Austin Seferian-Jenkins,I,0.0
7906,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,, ,I,0.0
7907,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Zach Miller,C,15.0
7908,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Eddie Royal,C,14.0
7909,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Josh Bellamy,I,0.0
7910,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Eddie Royal,C,6.0
7911,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Eddie Royal,I,0.0
7912,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep left,Charles Sims,C,50.0
7913,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short middle,Josh Bellamy,C,3.0
7914,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep left,Mike Evans,I,0.0
7915,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short middle,Mike Evans,C,14.0
7916,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short middle,Austin Seferian-Jenkins,C,17.0
7917,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep left,Cameron Brate,C,46.0
7918,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Charles Sims,I,0.0
7919,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Charles Sims,I,0.0
7920,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Zach Miller,C,0.0
7921,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Zach Miller,C,9.0
7922,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Ka'Deem Carey,C,1.0
7923,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short left,Adam Humphries,C,10.0
7924,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep left,Mike Evans,I,0.0
7925,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep right,Donteea Dye,I,0.0
7926,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Jeremy Langford,I,0.0
7927,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short left,Zach Miller,C,11.0
7928,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short middle,Jeremy Langford,I,0.0
7929,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,short right,Marc Mariani,I,0.0
7930,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Austin Seferian-Jenkins,I,0.0
7931,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep middle,Russell Shepard,C,18.0
7932,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short right,Doug Martin,I,0.0
7933,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep right,Adam Humphries,I,0.0
7934,5a7042cb-fe7a-4838-b93f-6b8c167ec384,CHI,TB,pass,deep middle,Marc Mariani,C,25.0
7935,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short left,Donteea Dye,C,15.0
7936,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short middle,Charles Sims,C,12.0
7937,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep right,Mike Evans,I,0.0
7938,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,short middle,Charles Sims,C,10.0
7939,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,, ,I,0.0
7940,5a7042cb-fe7a-4838-b93f-6b8c167ec384,TB,CHI,pass,deep right,Austin Seferian-Jenkins,C,43.0
7941,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short left,Lance Kendricks,C,11.0
7942,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Todd Gurley,C,19.0
7943,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short left,Tavon Austin,C,17.0
7944,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Mike Evans,I,0.0
7945,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Mike Evans,I,0.0
7946,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Jared Cook,I,0.0
7947,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Adam Humphries,C,10.0
7948,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Doug Martin,I,0.0
7949,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Mike Evans,I,0.0
7950,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,deep left,Kenny Britt,C,60.0
7951,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,, ,I,0.0
7952,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Kenny Britt,C,11.0
7953,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Bradley Marquez,I,0.0
7954,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Mike Evans,C,7.0
7955,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Austin Seferian-Jenkins,I,0.0
7956,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Mike Evans,C,10.0
7957,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Mike Evans,C,19.0
7958,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Adam Humphries,C,7.0
7959,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short middle,Tavon Austin,C,13.0
7960,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short middle,Lance Kendricks,C,8.0
7961,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,deep right,Jared Cook,C,17.0
7962,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Todd Gurley,C,12.0
7963,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short middle,Jared Cook,C,7.0
7964,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Charles Sims,C,-4.0
7965,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short left,Jared Cook,I,0.0
7966,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,, ,I,0.0
7967,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Luke Stocker,C,8.0
7968,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Mike Evans,I,0.0
7969,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Mike Evans,C,26.0
7970,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Mike Evans,C,20.0
7971,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep middle,Mike Evans,I,0.0
7972,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Adam Humphries,C,14.0
7973,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Luke Stocker,C,14.0
7974,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Austin Seferian-Jenkins,I,0.0
7975,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Donteea Dye,I,0.0
7976,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,deep left,Jared Cook,C,25.0
7977,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short left,Jared Cook,C,15.0
7978,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Tavon Austin,C,11.0
7979,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Mike Evans,I,0.0
7980,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep middle,Mike Evans,C,20.0
7981,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Mike Evans,I,0.0
7982,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,short right,Lance Kendricks,C,8.0
7983,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Mike Evans,C,20.0
7984,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Mike Evans,C,30.0
7985,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Donteea Dye,C,44.0
7986,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Luke Stocker,C,3.0
7987,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Adam Humphries,C,11.0
7988,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep left,Russell Shepard,I,0.0
7989,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Adam Humphries,C,12.0
7990,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Donteea Dye,I,0.0
7991,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Austin Seferian-Jenkins,I,0.0
7992,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Austin Seferian-Jenkins,C,7.0
7993,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Cameron Brate,I,0.0
7994,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Russell Shepard,I,0.0
7995,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Cameron Brate,I,0.0
7996,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,STL,TB,pass,, ,I,0.0
7997,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Mike Evans,C,17.0
7998,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Adam Humphries,C,6.0
7999,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Cameron Brate,C,7.0
8000,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,deep right,Mike Evans,I,0.0
8001,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Cameron Brate,C,5.0
8002,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Doug Martin,C,6.0
8003,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Cameron Brate,C,8.0
8004,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Austin Seferian-Jenkins,C,13.0
8005,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Donteea Dye,I,0.0
8006,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Mike Evans,C,14.0
8007,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Donteea Dye,I,0.0
8008,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short right,Charles Sims,C,19.0
8009,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short middle,Charles Sims,C,7.0
8010,5aee71b3-5a0f-4ec0-ba82-c5a8ed5d689c,TB,STL,pass,short left,Austin Seferian-Jenkins,C,9.0
8011,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Randall Cobb,C,11.0
8012,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,6.0
8013,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,5.0
8014,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,4.0
8015,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Davante Adams,I,0.0
8016,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,James Starks,C,17.0
8017,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,4.0
8018,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep right,Davante Adams,I,0.0
8019,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Eric Ebron,I,0.0
8020,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep left,Davante Adams,I,0.0
8021,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Jared Abbrederis,I,0.0
8022,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Brandon Pettigrew,I,0.0
8023,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short left,Lance Moore,I,0.0
8024,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,18.0
8025,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,James Starks,C,1.0
8026,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Randall Cobb,I,0.0
8027,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Lance Moore,C,10.0
8028,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Brandon Pettigrew,I,0.0
8029,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Joique Bell,I,0.0
8030,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Justin Perillo,C,6.0
8031,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,, ,I,0.0
8032,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Calvin Johnson,I,0.0
8033,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Davante Adams,C,11.0
8034,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,, ,I,0.0
8035,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Randall Cobb,C,2.0
8036,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Randall Cobb,C,7.0
8037,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Jared Abbrederis,C,15.0
8038,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep left,Jared Abbrederis,I,0.0
8039,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Alonzo Harris,I,0.0
8040,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Randall Cobb,I,0.0
8041,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Calvin Johnson,C,13.0
8042,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Ameer Abdullah,C,7.0
8043,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Theo Riddick,C,6.0
8044,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Joique Bell,C,10.0
8045,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Eric Ebron,C,4.0
8046,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Eric Ebron,C,8.0
8047,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short left,Eric Ebron,C,3.0
8048,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Richard Rodgers,C,0.0
8049,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Davante Adams,C,7.0
8050,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,deep left,Calvin Johnson,C,19.0
8051,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Eric Ebron,I,0.0
8052,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Golden Tate,C,3.0
8053,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,deep left,Calvin Johnson,I,0.0
8054,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Golden Tate,C,2.0
8055,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Brandon Pettigrew,C,2.0
8056,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,James Jones,I,0.0
8057,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Davante Adams,I,0.0
8058,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Brandon Pettigrew,I,0.0
8059,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short left,Golden Tate,C,4.0
8060,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,John Kuhn,I,0.0
8061,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,C,9.0
8062,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,James Starks,C,4.0
8063,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep right,Richard Rodgers,C,21.0
8064,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Davante Adams,I,0.0
8065,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep middle,Jared Abbrederis,I,0.0
8066,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Lance Moore,C,15.0
8067,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short left,Eric Ebron,I,0.0
8068,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Calvin Johnson,C,15.0
8069,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Theo Riddick,C,11.0
8070,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Eric Ebron,C,13.0
8071,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Lance Moore,I,0.0
8072,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,deep middle,Lance Moore,I,0.0
8073,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,, ,I,0.0
8074,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep left,Randall Cobb,I,0.0
8075,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Calvin Johnson,C,15.0
8076,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Eric Ebron,I,0.0
8077,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short middle,Calvin Johnson,C,6.0
8078,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Justin Perillo,I,0.0
8079,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep left,Davante Adams,I,0.0
8080,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,deep middle,Justin Perillo,C,24.0
8081,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Justin Perillo,C,5.0
8082,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Davante Adams,I,0.0
8083,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Davante Adams,I,0.0
8084,5d9684ba-1c8d-4a1d-beea-169df2a23562,DET,GB,pass,short right,Joique Bell,C,8.0
8085,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,James Starks,I,0.0
8086,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short left,Richard Rodgers,C,1.0
8087,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short middle,Richard Rodgers,I,0.0
8088,5d9684ba-1c8d-4a1d-beea-169df2a23562,GB,DET,pass,short right,Richard Rodgers,C,4.0
